MODEL YEAR,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE (L),CYLINDERS,TRANSMISSION,FUEL TYPE,FUEL CONSUMPTION CITY (L/100),FUEL CONSUMPTION HWY (L/100),COMB (L/100 km),COMB (mpg),CO2 EMISSIONS (g/km),CO2 Rating,Smog Rating
2017.0,MERCEDES-BENZ,E 400 4MATIC WAGON,STATION WAGON - MID-SIZE,3.0,6.0,A9,Z,12.4,9.3,11.0,26.0,259.0,4.0,5.0
2017.0,MERCEDES-BENZ,E 400 CABRIOLET,SUBCOMPACT,3.0,6.0,AS7,Z,11.5,8.1,10.0,28.0,233.0,5.0,5.0
2017.0,MERCEDES-BENZ,E 400 COUPE,SUBCOMPACT,3.0,6.0,AS7,Z,11.8,8.4,10.2,28.0,239.0,5.0,5.0
2017.0,MERCEDES-BENZ,E 550 CABRIOLET,SUBCOMPACT,4.7,8.0,AS7,Z,13.7,9.2,11.7,24.0,275.0,4.0,5.0
2017.0,MERCEDES-BENZ,E 550 COUPE,SUBCOMPACT,4.7,8.0,AS7,Z,13.4,8.9,11.4,25.0,268.0,4.0,5.0
2017.0,MERCEDES-BENZ,G 550,SUV - STANDARD,4.0,8.0,AS7,Z,19.0,16.6,17.9,16.0,401.0,1.0,5.0
2017.0,MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2.0,4.0,AS7,Z,10.3,7.6,9.1,31.0,212.0,6.0,5.0
2017.0,MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2.0,4.0,AS7,E,13.6,10.0,12.0,24.0,128.0,9.0,5.0
2017.0,MERCEDES-BENZ,GLC 300 4MATIC,SUV - SMALL,2.0,4.0,A9,Z,11.1,8.5,10.0,28.0,233.0,5.0,5.0
2017.0,MERCEDES-BENZ,GLE 400 4MATIC,SUV - STANDARD,3.0,6.0,A9,Z,13.1,10.1,11.7,24.0,276.0,4.0,5.0
2017.0,MERCEDES-BENZ,GLE 550 4MATIC,SUV - STANDARD,4.7,8.0,A9,Z,15.3,11.3,13.5,21.0,318.0,3.0,5.0
2017.0,MERCEDES-BENZ,GLS 450 4MATIC,SUV - STANDARD,3.0,6.0,A9,Z,14.4,11.4,13.0,22.0,306.0,3.0,5.0
2017.0,MERCEDES-BENZ,GLS 550 4MATIC,SUV - STANDARD,4.7,8.0,A9,Z,16.7,12.9,15.0,19.0,347.0,2.0,5.0
2017.0,MERCEDES-BENZ,MAYBACH S 600,FULL-SIZE,6.0,12.0,AS7,Z,18.2,11.0,15.0,19.0,359.0,2.0,5.0
2017.0,MERCEDES-BENZ,METRIS CARGO,SPECIAL PURPOSE VEHICLE,2.0,4.0,AS7,Z,11.1,9.1,10.2,28.0,240.0,5.0,5.0
2017.0,MERCEDES-BENZ,METRIS PASSENGER,SPECIAL PURPOSE VEHICLE,2.0,4.0,AS7,Z,11.5,9.3,10.5,27.0,248.0,5.0,5.0
2017.0,MERCEDES-BENZ,S 400 4MATIC SWB,MID-SIZE,3.0,6.0,AS7,Z,12.6,8.6,10.8,26.0,253.0,5.0,5.0
2017.0,MERCEDES-BENZ,S 550 4MATIC SWB,MID-SIZE,4.7,8.0,A9,Z,14.3,9.2,12.0,24.0,280.0,4.0,5.0
2017.0,MERCEDES-BENZ,S 550 4MATIC LWB,FULL-SIZE,4.7,8.0,A9,Z,14.3,9.2,12.0,24.0,280.0,4.0,5.0
2017.0,MERCEDES-BENZ,S 550 4MATIC CABRIOLET,COMPACT,4.7,8.0,A9,Z,13.9,9.3,11.8,24.0,276.0,4.0,5.0
2017.0,MERCEDES-BENZ,S 550 4MATIC COUPE,COMPACT,4.7,8.0,A9,Z,14.1,9.3,11.9,24.0,278.0,4.0,5.0
2017.0,MERCEDES-BENZ,S 600,FULL-SIZE,6.0,12.0,AS7,Z,17.5,10.8,14.5,19.0,350.0,2.0,5.0
2017.0,MERCEDES-BENZ,SL 450,TWO-SEATER,3.0,6.0,A9,Z,11.5,8.4,10.1,28.0,237.0,5.0,5.0
2017.0,MERCEDES-BENZ,SL 550,TWO-SEATER,4.7,8.0,A9,Z,13.6,9.5,11.7,24.0,275.0,4.0,5.0
2017.0,MERCEDES-BENZ,SLC 300,TWO-SEATER,2.0,4.0,A9,Z,9.5,7.2,8.5,33.0,200.0,6.0,5.0
2017.0,MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3.0,AS6,Z,8.8,6.8,7.9,36.0,184.0,7.0,8.0
2017.0,MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3.0,M6,Z,8.5,6.2,7.5,38.0,175.0,7.0,8.0
2017.0,MINI,COOPER 5 DOOR,SUBCOMPACT,1.5,3.0,AS6,Z,8.8,6.8,7.9,36.0,184.0,7.0,8.0
2017.0,MINI,COOPER 5 DOOR,SUBCOMPACT,1.5,3.0,M6,Z,8.5,6.3,7.5,38.0,175.0,7.0,8.0
2017.0,MINI,COOPER CLUBMAN,MID-SIZE,1.5,3.0,AS6,Z,9.5,7.2,8.4,34.0,197.0,6.0,8.0
2017.0,MINI,COOPER CLUBMAN,MID-SIZE,1.5,3.0,M6,Z,9.6,7.0,8.4,34.0,197.0,6.0,8.0
2017.0,MINI,COOPER CLUBMAN ALL4,MID-SIZE,1.5,3.0,AS8,Z,10.2,7.8,9.1,31.0,213.0,6.0,6.0
2017.0,MINI,COOPER CLUBMAN ALL4,MID-SIZE,1.5,3.0,M6,Z,10.6,7.4,9.1,31.0,214.0,6.0,6.0
2017.0,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3.0,AS6,Z,8.8,6.8,7.9,36.0,184.0,7.0,8.0
2017.0,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3.0,M6,Z,8.5,6.3,7.5,38.0,175.0,7.0,8.0
2017.0,MINI,COOPER COUNTRYMAN,MID-SIZE,1.5,3.0,AS6,Z,9.5,7.2,8.4,34.0,197.0,6.0,6.0
2017.0,MINI,COOPER COUNTRYMAN,MID-SIZE,1.5,3.0,M6,Z,9.6,7.0,8.4,34.0,197.0,6.0,6.0
2017.0,MINI,COOPER COUNTRYMAN ALL4,MID-SIZE,1.5,3.0,AS8,Z,10.3,7.9,9.2,31.0,215.0,6.0,6.0
2017.0,MINI,COOPER COUNTRYMAN ALL4,MID-SIZE,1.5,3.0,M6,Z,10.6,7.4,9.1,31.0,214.0,6.0,6.0
2017.0,MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4.0,AS6,Z,9.3,7.2,8.3,34.0,196.0,6.0,8.0
2017.0,MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4.0,M6,Z,10.2,7.3,8.9,32.0,210.0,6.0,8.0
2017.0,MINI,COOPER S 5 DOOR,SUBCOMPACT,2.0,4.0,AS6,Z,9.3,7.2,8.3,34.0,196.0,6.0,8.0
2017.0,MINI,COOPER S 5 DOOR,SUBCOMPACT,2.0,4.0,M6,Z,10.2,7.3,8.9,32.0,210.0,6.0,8.0
2017.0,MINI,COOPER S CLUBMAN,MID-SIZE,2.0,4.0,AS8,Z,10.0,7.2,8.7,32.0,205.0,6.0,8.0
2017.0,MINI,COOPER S CLUBMAN,MID-SIZE,2.0,4.0,M6,Z,10.8,7.7,9.4,30.0,220.0,5.0,8.0
2017.0,MINI,COOPER S CLUBMAN ALL4,MID-SIZE,2.0,4.0,AS8,Z,10.2,7.4,9.0,31.0,210.0,6.0,8.0
2017.0,MINI,COOPER S CLUBMAN ALL4,MID-SIZE,2.0,4.0,M6,Z,11.4,7.8,9.7,29.0,227.0,5.0,8.0
2017.0,MINI,COOPER S CONVERTIBLE,MINICOMPACT,2.0,4.0,AS6,Z,9.4,7.2,8.4,34.0,196.0,6.0,8.0
2017.0,MINI,COOPER S CONVERTIBLE,MINICOMPACT,2.0,4.0,M6,Z,10.2,7.3,8.9,32.0,210.0,6.0,8.0
2017.0,MINI,COOPER S COUNTRYMAN  ALL4,MID-SIZE,2.0,4.0,AS8,Z,10.5,7.4,9.1,31.0,213.0,6.0,8.0
2017.0,MINI,COOPER S COUNTRYMAN  ALL4,MID-SIZE,2.0,4.0,M6,Z,11.3,7.7,9.7,29.0,227.0,5.0,8.0
2017.0,MINI,JOHN COOPER WORKS 3 DOOR,SUBCOMPACT,2.0,4.0,AS6,Z,9.3,7.2,8.3,34.0,196.0,6.0,6.0
2017.0,MINI,JOHN COOPER WORKS 3 DOOR,SUBCOMPACT,2.0,4.0,M6,Z,10.2,7.3,8.9,32.0,210.0,6.0,6.0
2017.0,MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,2.0,4.0,AS8,Z,10.2,7.4,9.0,31.0,210.0,6.0,6.0
2017.0,MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,2.0,4.0,M6,Z,11.4,7.8,9.7,29.0,227.0,5.0,6.0
2017.0,MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,2.0,4.0,AS6,Z,9.4,7.2,8.4,34.0,196.0,6.0,6.0
2017.0,MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,2.0,4.0,M6,Z,10.8,7.7,9.4,30.0,220.0,5.0,6.0
2017.0,MITSUBISHI,LANCER,COMPACT,2.0,4.0,AV6,X,8.7,6.9,7.9,36.0,183.0,7.0,5.0
2017.0,MITSUBISHI,LANCER,COMPACT,2.0,4.0,M5,X,9.7,7.1,8.5,33.0,200.0,6.0,5.0
2017.0,MITSUBISHI,LANCER,COMPACT,2.4,4.0,AV6,X,9.9,7.7,8.9,32.0,206.0,6.0,5.0
2017.0,MITSUBISHI,LANCER,COMPACT,2.4,4.0,M5,X,10.5,7.8,9.3,30.0,218.0,5.0,5.0
2017.0,MITSUBISHI,LANCER 4WD,COMPACT,2.4,4.0,AV6,X,10.2,7.9,9.2,31.0,212.0,6.0,5.0
2017.0,MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2.0,4.0,AV6,X,9.3,7.2,8.4,34.0,194.0,7.0,5.0
2017.0,MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2.0,4.0,M5,X,9.9,7.3,8.7,32.0,205.0,6.0,5.0
2017.0,MITSUBISHI,MIRAGE,COMPACT,1.2,3.0,AV,X,6.4,5.5,6.0,47.0,141.0,9.0,7.0
2017.0,MITSUBISHI,MIRAGE,COMPACT,1.2,3.0,M5,X,7.1,5.8,6.5,43.0,150.0,8.0,7.0
2017.0,MITSUBISHI,MIRAGE G4,COMPACT,1.2,3.0,AV,X,6.9,5.7,6.4,44.0,149.0,8.0,7.0
2017.0,MITSUBISHI,MIRAGE G4,COMPACT,1.2,3.0,M5,X,7.2,5.9,6.6,43.0,155.0,8.0,7.0
2017.0,MITSUBISHI,OUTLANDER,SUV - SMALL,2.4,4.0,AV6,X,9.2,7.5,8.4,34.0,197.0,6.0,7.0
2017.0,MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,2.4,4.0,AV6,X,9.8,8.1,9.0,31.0,211.0,6.0,7.0
2017.0,MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,3.0,6.0,AS6,Z,11.9,8.5,10.4,27.0,242.0,5.0,7.0
2017.0,MITSUBISHI,RVR,SUV - SMALL,2.0,4.0,AV6,X,9.7,7.8,8.8,32.0,204.0,6.0,7.0
2017.0,MITSUBISHI,RVR,SUV - SMALL,2.0,4.0,M5,X,10.3,8.2,9.3,30.0,216.0,6.0,7.0
2017.0,MITSUBISHI,RVR 4WD,SUV - SMALL,2.0,4.0,AV6,X,10.1,8.2,9.2,31.0,213.0,6.0,7.0
2017.0,NISSAN,370Z,TWO-SEATER,3.7,6.0,AS7,Z,12.6,9.3,11.1,25.0,261.0,4.0,6.0
2017.0,NISSAN,370Z,TWO-SEATER,3.7,6.0,M6,Z,13.3,9.3,11.5,25.0,269.0,4.0,6.0
2017.0,NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6.0,AS7,Z,13.0,9.7,11.5,25.0,270.0,4.0,6.0
2017.0,NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6.0,M6,Z,13.6,9.7,11.8,24.0,278.0,4.0,6.0
2017.0,NISSAN,ALTIMA,MID-SIZE,2.5,4.0,AV,X,8.8,6.0,7.5,38.0,176.0,7.0,8.0
2017.0,NISSAN,ALTIMA,MID-SIZE,3.5,6.0,AV7,X,10.6,7.3,9.1,31.0,214.0,6.0,6.0
2017.0,NISSAN,ALTIMA SR,MID-SIZE,2.5,4.0,AV7,X,8.8,6.5,7.8,36.0,183.0,7.0,8.0
2017.0,NISSAN,ARMADA 4WD,SUV - STANDARD,5.6,8.0,AS7,X,17.5,12.9,15.4,18.0,362.0,2.0,6.0
2017.0,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4.0,A5,X,13.5,10.5,12.2,23.0,286.0,4.0,6.0
2017.0,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4.0,M5,X,12.2,10.4,11.4,25.0,268.0,4.0,6.0
2017.0,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,4.0,6.0,A5,X,14.8,10.6,12.9,22.0,304.0,3.0,6.0
2017.0,NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4.0,6.0,A5,X,15.8,11.5,13.8,20.0,326.0,3.0,6.0
2017.0,NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4.0,6.0,M6,X,15.1,11.5,13.5,21.0,317.0,3.0,6.0
2017.0,NISSAN,GT-R,SUBCOMPACT,3.8,6.0,AM6,Z,14.5,10.7,12.8,22.0,300.0,3.0,6.0
2017.0,NISSAN,JUKE,STATION WAGON - SMALL,1.6,4.0,AV7,Z,8.5,7.5,8.0,35.0,189.0,7.0,6.0
2017.0,NISSAN,JUKE,STATION WAGON - SMALL,1.6,4.0,M6,Z,8.6,7.2,8.0,35.0,188.0,7.0,6.0
2017.0,NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4.0,AV7,Z,9.0,7.8,8.4,34.0,199.0,6.0,6.0
2017.0,NISSAN,JUKE NISMO RS,STATION WAGON - SMALL,1.6,4.0,M6,Z,9.0,7.6,8.4,34.0,197.0,6.0,6.0
2017.0,NISSAN,JUKE NISMO RS AWD,STATION WAGON - SMALL,1.6,4.0,AV8,Z,9.5,8.3,8.9,32.0,209.0,6.0,6.0
2017.0,NISSAN,MAXIMA,MID-SIZE,3.5,6.0,AV7,Z,11.1,7.8,9.6,29.0,225.0,5.0,6.0
2017.0,NISSAN,MICRA,COMPACT,1.6,4.0,A4,X,8.9,6.8,7.9,36.0,186.0,7.0,6.0
2017.0,NISSAN,MICRA,COMPACT,1.6,4.0,M5,X,8.7,6.8,7.9,36.0,185.0,7.0,6.0
2017.0,NISSAN,MURANO,STATION WAGON - MID-SIZE,3.5,6.0,AV7,X,11.0,8.3,9.8,29.0,230.0,5.0,7.0
2017.0,NISSAN,MURANO AWD,STATION WAGON - MID-SIZE,3.5,6.0,AV7,X,11.2,8.4,9.9,29.0,232.0,5.0,7.0
2017.0,NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,2.0,4.0,AV,X,9.8,9.0,9.4,30.0,220.0,5.0,6.0
2017.0,NISSAN,PATHFINDER,SUV - SMALL,3.5,6.0,AV,X,11.6,8.5,10.2,28.0,240.0,5.0,7.0
2017.0,NISSAN,PATHFINDER 4WD,SUV - SMALL,3.5,6.0,AV,X,12.1,8.9,10.7,26.0,250.0,5.0,7.0
2017.0,NISSAN,PATHFINDER 4WD PLATINUM,SUV - SMALL,3.5,6.0,AV,X,12.4,9.2,11.0,26.0,258.0,4.0,6.0
2017.0,NISSAN,QASHQAI,STATION WAGON - SMALL,2.0,4.0,AV,X,8.8,7.3,8.1,35.0,191.0,7.0,7.0
2017.0,NISSAN,QASHQAI,STATION WAGON - SMALL,2.0,4.0,M6,X,10.0,8.1,9.2,31.0,216.0,6.0,7.0
2017.0,NISSAN,QASHQAI AWD,STATION WAGON - SMALL,2.0,4.0,AV,X,9.1,7.5,8.4,34.0,197.0,6.0,7.0
2017.0,NISSAN,ROGUE,SUV - SMALL,2.5,4.0,AV,X,9.2,7.0,8.2,34.0,192.0,7.0,7.0
2017.0,NISSAN,ROGUE AWD,SUV - SMALL,2.5,4.0,AV,X,9.6,7.4,8.6,33.0,203.0,6.0,7.0
2017.0,NISSAN,SENTRA (Turbo),MID-SIZE,1.6,4.0,AV7,Z,8.9,7.3,8.2,34.0,193.0,7.0,6.0
2017.0,NISSAN,SENTRA (Turbo),MID-SIZE,1.6,4.0,M6,Z,9.1,7.3,8.3,34.0,195.0,6.0,6.0
2017.0,NISSAN,SENTRA,MID-SIZE,1.8,4.0,AV,X,8.1,6.3,7.3,39.0,171.0,7.0,8.0
2017.0,NISSAN,SENTRA,MID-SIZE,1.8,4.0,M6,X,9.0,6.8,8.0,35.0,187.0,7.0,5.0
2017.0,NISSAN,SENTRA NISMO,MID-SIZE,1.6,4.0,AV7,Z,9.4,7.8,8.7,32.0,205.0,6.0,6.0
2017.0,NISSAN,SENTRA NISMO,MID-SIZE,1.6,4.0,M6,Z,9.5,7.6,8.7,32.0,204.0,6.0,6.0
2017.0,NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8.0,AS7,X,15.0,11.2,13.3,21.0,312.0,3.0,6.0
2017.0,NISSAN,TITAN 4WD,PICKUP TRUCK - STANDARD,5.6,8.0,AS7,X,15.2,11.1,13.4,21.0,315.0,3.0,6.0
2017.0,NISSAN,TITAN 4WD PRO-4X,PICKUP TRUCK - STANDARD,5.6,8.0,AS7,X,16.0,12.0,14.2,20.0,333.0,3.0,6.0
2017.0,NISSAN,VERSA,MID-SIZE,1.6,4.0,AV,X,7.6,6.2,7.0,40.0,164.0,8.0,6.0
2017.0,NISSAN,VERSA,MID-SIZE,1.6,4.0,M5,X,8.6,6.6,7.7,37.0,180.0,7.0,6.0
2017.0,PORSCHE,911 CARRERA,MINICOMPACT,3.0,6.0,AM7,Z,10.6,8.0,9.4,30.0,221.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA,MINICOMPACT,3.0,6.0,M7,Z,11.8,8.1,10.1,28.0,237.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.0,6.0,AM7,Z,10.8,8.3,9.7,29.0,227.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.0,6.0,M7,Z,12.0,8.2,10.3,27.0,241.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA S,MINICOMPACT,3.0,6.0,AM7,Z,10.8,8.3,9.7,29.0,226.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA S,MINICOMPACT,3.0,6.0,M7,Z,12.1,8.3,10.4,27.0,242.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.0,6.0,AM7,Z,10.8,8.4,9.7,29.0,228.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.0,6.0,M7,Z,12.1,8.3,10.4,27.0,243.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA 4,MINICOMPACT,3.0,6.0,AM7,Z,10.7,8.3,9.6,29.0,225.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA 4,MINICOMPACT,3.0,6.0,M7,Z,12.1,8.3,10.4,27.0,242.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.0,6.0,AM7,Z,11.0,8.4,9.8,29.0,230.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.0,6.0,M7,Z,12.2,8.5,10.5,27.0,246.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.0,6.0,AM7,Z,11.0,8.5,9.9,29.0,232.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.0,6.0,M7,Z,12.1,8.4,10.4,27.0,243.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.0,6.0,AM7,Z,10.9,8.5,9.9,29.0,231.0,5.0,5.0
2017.0,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.0,6.0,M7,Z,12.2,8.5,10.5,27.0,246.0,5.0,5.0
2017.0,PORSCHE,911 TARGA 4,MINICOMPACT,3.0,6.0,AM7,Z,10.9,8.4,9.8,29.0,228.0,5.0,5.0
2017.0,PORSCHE,911 TARGA 4,MINICOMPACT,3.0,6.0,M7,Z,12.2,8.5,10.5,27.0,246.0,5.0,5.0
2017.0,PORSCHE,911 TARGA 4S,MINICOMPACT,3.0,6.0,AM7,Z,11.1,8.6,10.0,28.0,233.0,5.0,5.0
2017.0,PORSCHE,911 TARGA 4S,MINICOMPACT,3.0,6.0,M7,Z,12.2,8.5,10.5,27.0,246.0,5.0,5.0
2017.0,PORSCHE,911 TURBO,MINICOMPACT,3.8,6.0,AM7,Z,12.6,9.9,11.4,25.0,266.0,4.0,5.0
2017.0,PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6.0,AM7,Z,12.6,9.9,11.4,25.0,267.0,4.0,5.0
2017.0,PORSCHE,911 TURBO S,MINICOMPACT,3.8,6.0,AM7,Z,12.6,9.9,11.4,25.0,266.0,4.0,5.0
2017.0,PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6.0,AM7,Z,12.6,9.9,11.4,25.0,267.0,4.0,5.0
2017.0,PORSCHE,BOXSTER,TWO-SEATER,2.0,4.0,AM7,Z,10.5,8.0,9.4,30.0,219.0,5.0,5.0
2017.0,PORSCHE,BOXSTER,TWO-SEATER,2.0,4.0,M6,Z,11.0,8.3,9.8,29.0,229.0,5.0,5.0
2017.0,PORSCHE,BOXSTER S,TWO-SEATER,2.5,4.0,AM7,Z,11.0,8.4,9.9,29.0,230.0,5.0,5.0
2017.0,PORSCHE,BOXSTER S,TWO-SEATER,2.5,4.0,M6,Z,12.1,9.0,10.7,26.0,249.0,5.0,5.0
2017.0,PORSCHE,CAYENNE,SUV - STANDARD,3.6,6.0,A8,Z,12.9,9.7,11.5,25.0,268.0,4.0,5.0
2017.0,PORSCHE,CAYENNE PLATINUM,SUV - STANDARD,3.6,6.0,A8,Z,13.6,10.2,12.1,23.0,281.0,4.0,5.0
2017.0,PORSCHE,CAYENNE S,SUV - STANDARD,3.6,6.0,A8,Z,13.9,9.6,12.0,24.0,281.0,4.0,5.0
2017.0,PORSCHE,CAYENNE GTS,SUV - STANDARD,3.6,6.0,A8,Z,14.5,10.4,12.6,22.0,296.0,4.0,5.0
2017.0,PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8.0,A8,Z,16.7,11.2,14.2,20.0,334.0,3.0,5.0
2017.0,PORSCHE,CAYENNE TURBO S,SUV - STANDARD,4.8,8.0,A8,Z,16.7,11.2,14.2,20.0,334.0,3.0,5.0
2017.0,PORSCHE,CAYMAN,TWO-SEATER,2.0,4.0,AM7,Z,10.5,8.0,9.4,30.0,219.0,5.0,5.0
2017.0,PORSCHE,CAYMAN,TWO-SEATER,2.0,4.0,M6,Z,11.0,8.3,9.8,29.0,229.0,5.0,5.0
2017.0,PORSCHE,CAYMAN S,TWO-SEATER,2.5,4.0,AM7,Z,11.0,8.4,9.9,29.0,230.0,5.0,5.0
2017.0,PORSCHE,CAYMAN S,TWO-SEATER,2.5,4.0,M6,Z,12.1,9.0,10.7,26.0,249.0,5.0,5.0
2017.0,PORSCHE,MACAN,SUV - SMALL,2.0,4.0,A7,Z,11.6,9.3,10.6,27.0,248.0,5.0,5.0
2017.0,PORSCHE,MACAN S,SUV - SMALL,3.0,6.0,A7,Z,13.7,10.3,12.2,23.0,285.0,4.0,5.0
2017.0,PORSCHE,MACAN GTS,SUV - SMALL,3.0,6.0,A7,Z,13.8,10.3,12.3,23.0,287.0,4.0,5.0
2017.0,PORSCHE,MACAN TURBO,SUV - SMALL,3.6,6.0,A7,Z,14.2,10.1,12.3,23.0,287.0,4.0,5.0
2017.0,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6.0,A8,X,13.9,9.6,11.9,24.0,280.0,4.0,6.0
2017.0,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6.0,A8,E,19.7,13.8,17.0,17.0,283.0,4.0,6.0
2017.0,RAM,1500,PICKUP TRUCK - STANDARD,5.7,8.0,A6,X,17.0,12.0,14.8,19.0,346.0,2.0,6.0
2017.0,RAM,1500,PICKUP TRUCK - STANDARD,5.7,8.0,A8,X,15.7,11.0,13.6,21.0,319.0,3.0,6.0
2017.0,RAM,1500 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6.0,A8,D,11.8,8.6,10.4,27.0,278.0,4.0,5.0
2017.0,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6.0,A8,X,14.5,10.2,12.6,22.0,294.0,4.0,6.0
2017.0,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6.0,A8,E,20.7,14.7,18.0,16.0,300.0,3.0,6.0
2017.0,RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8.0,A6,X,17.5,12.7,15.4,18.0,361.0,2.0,6.0
2017.0,RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8.0,A8,X,16.1,11.5,14.0,20.0,328.0,3.0,6.0
2017.0,RAM,1500 4X4 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6.0,A8,D,12.3,8.8,10.8,26.0,289.0,4.0,5.0
2017.0,RAM,PROMASTER CITY,SPECIAL PURPOSE VEHICLE,2.4,4.0,A9,X,11.2,8.3,9.9,29.0,232.0,5.0,6.0
2017.0,ROLLS-ROYCE,DAWN,COMPACT,6.6,12.0,AS8,Z,20.0,12.6,16.7,17.0,390.0,1.0,6.0
2017.0,ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12.0,AS8,Z,20.0,12.6,16.7,17.0,390.0,1.0,6.0
2017.0,ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12.0,AS8,Z,20.0,12.6,16.7,17.0,390.0,1.0,6.0
2017.0,ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12.0,AS8,Z,20.7,12.7,17.1,17.0,400.0,1.0,6.0
2017.0,ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12.0,AS8,Z,20.7,12.7,17.1,17.0,400.0,1.0,6.0
2017.0,ROLLS-ROYCE,PHANTOM COUPE,COMPACT,6.7,12.0,AS8,Z,20.7,12.7,17.1,17.0,400.0,1.0,6.0
2017.0,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,COMPACT,6.7,12.0,AS8,Z,20.6,12.8,17.1,17.0,401.0,1.0,6.0
2017.0,ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12.0,AS8,Z,19.0,12.5,16.1,18.0,375.0,2.0,6.0
2017.0,SMART,FORTWO CABRIOLET,TWO-SEATER,0.9,3.0,AM6,Z,7.0,6.3,6.7,42.0,152.0,8.0,5.0
2017.0,SUBARU,BRZ,MINICOMPACT,2.0,4.0,AS6,Z,9.7,7.2,8.6,33.0,200.0,6.0,5.0
2017.0,SUBARU,BRZ,MINICOMPACT,2.0,4.0,M6,Z,11.1,8.0,9.7,29.0,228.0,5.0,5.0
2017.0,SUBARU,CROSSTREK AWD,SUV - SMALL,2.0,4.0,AV6,X,9.1,7.2,8.2,34.0,193.0,7.0,7.0
2017.0,SUBARU,CROSSTREK AWD,SUV - SMALL,2.0,4.0,M5,X,10.3,7.8,9.2,31.0,216.0,6.0,7.0
2017.0,SUBARU,FORESTER AWD,SUV - SMALL,2.0,4.0,AV8,Z,10.2,8.6,9.5,30.0,223.0,5.0,5.0
